595,336,382,340,492,0.0219726562,-1.0123291016,0.7050781250
612,349,384,329,462,0.0330810547,-0.9486083984,0.5638427734
609,364,376,321,488,0.0279541016,-0.9135742188,0.4791259766
603,345,388,337,471,0.0356445312,-0.9041748047,0.4881591797
601,350,398,330,488,0.0460205078,-0.9531250000,0.5802001953
581,348,401,328,484,0.0260009766,-0.9050292969,0.5128173828
594,332,401,348,479,-0.0057373047,-0.8925781250,0.4578857422
600,342,399,350,472,0.0644531250,-0.9379882812,0.5292968750
597,346,406,355,500,0.0899658203,-0.9476318359,0.5948486328
547,355,414,335,492,0.1289062500,-0.9440917969,0.6112060547
577,324,408,347,488,0.1147460938,-0.9152832031,0.5257568359
577,351,401,328,493,0.0372314453,-0.9753417969,0.5837402344
591,340,399,349,472,0.1060791016,-0.9163818359,0.5518798828
596,337,405,350,481,0.1241455078,-0.9034423828,0.5334472656
589,334,392,347,485,0.1536865234,-0.8880615234,0.5423583984
571,323,400,346,489,0.0952148438,-0.9224853516,0.5163574219
578,348,380,336,490,0.0689697266,-0.8623046875,0.4417724609
602,285,402,340,466,0.0158691406,-0.9471435547,0.5534667969
610,324,382,333,485,0.0476074219,-0.9163818359,0.5113525391
603,324,398,337,489,0.0574951172,-0.9349365234,0.5513916016
591,301,405,345,480,0.0761718750,-0.9388427734,0.5473632812
581,342,394,330,472,0.0616455078,-0.9156494141,0.5091552734
588,324,390,340,499,0.0577392578,-0.9478759766,0.5793457031
584,311,399,341,473,0.0787353516,-0.8923339844,0.4726562500
608,300,372,325,478,0.1263427734,-0.8833007812,0.4272460938
588,318,400,346,502,0.1378173828,-0.9246826172,0.5507812500
596,307,408,348,492,0.1386718750,-0.9528808594,0.6101074219
610,296,397,352,501,0.1816406250,-0.9200439453,0.5664062500
606,316,396,328,495,0.1625976562,-0.8854980469,0.5528564453
552,328,419,336,490,0.1574707031,-0.9262695312,0.5671386719
603,305,391,336,477,0.1269531250,-0.9093017578,0.5173339844
573,322,399,324,481,0.1208496094,-0.8750000000,0.5010986328
573,340,397,334,492,0.1021728516,-0.8925781250,0.4786376953
574,343,393,334,480,0.1411132812,-0.9041748047,0.5074462891
579,337,406,330,483,0.1542968750,-0.8906250000,0.5150146484
571,324,405,328,488,0.1726074219,-0.9024658203,0.5275878906
569,326,407,341,474,0.1569824219,-0.8951416016,0.5439453125
555,326,420,340,485,0.1564941406,-0.8937988281,0.4998779297
592,326,410,334,499,0.1738281250,-0.8892822266,0.4660644531
570,326,407,350,470,0.1696777344,-0.8310546875,0.4564208984
575,344,397,349,500,0.1453857422,-0.8242187500,0.4133300781
587,348,392,353,494,0.1721191406,-0.8195800781,0.3964843750
558,338,391,343,485,0.1864013672,-0.8364257812,0.4653320312
552,345,406,334,491,0.1937255859,-0.8188476562,0.4632568359
555,334,399,349,472,0.1442871094,-0.8090820312,0.3923339844
586,356,397,346,487,0.1604003906,-0.7896728516,0.4000244141
573,334,385,353,503,0.1903076172,-0.8464355469,0.4782714844
549,327,395,343,491,0.1911621094,-0.8619384766,0.4801025391
581,311,408,349,483,0.1854248047,-0.8316650391,0.4123535156
587,318,404,356,486,0.1955566406,-0.8532714844,0.4687500000
