524,251,302,269,562,-0.2369384766,-1.0736083984,0.9461669922
549,260,314,280,563,-0.2310791016,-1.0662841797,0.7762451172
536,257,317,286,577,-0.1654052734,-1.1105957031,0.8623046875
560,254,315,277,580,-0.1739501953,-1.0832519531,0.8452148438
509,241,311,281,588,-0.1904296875,-1.0488281250,0.7918701172
562,241,323,312,530,-0.2387695312,-1.0854492188,0.7863769531
538,258,322,294,564,-0.1269531250,-1.0894775391,0.8134765625
553,239,328,309,569,-0.1147460938,-1.0778808594,0.8012695312
541,261,324,314,587,-0.1199951172,-1.0837402344,0.7669677734
520,232,344,315,593,-0.1727294922,-1.0988769531,0.8088378906
536,254,321,326,583,-0.1136474609,-1.0795898438,0.7937011719
536,273,313,307,583,-0.2030029297,-1.1021728516,0.8168945312
521,254,326,304,585,-0.1228027344,-1.1043701172,0.8624267578
515,238,328,324,582,-0.0833740234,-1.1013183594,0.8110351562
512,243,344,321,594,-0.0986328125,-1.0705566406,0.7991943359
526,249,346,329,588,-0.1035156250,-1.0861816406,0.8222656250
514,251,361,330,581,-0.1115722656,-1.0557861328,0.7186279297
521,242,349,308,589,-0.1234130859,-1.0700683594,0.7557373047
514,259,342,318,582,-0.0773925781,-1.0721435547,0.7548828125
526,247,330,338,595,-0.1268310547,-1.0740966797,0.7386474609
499,253,339,304,590,-0.1096191406,-1.0758056641,0.7918701172
514,264,357,305,591,-0.0723876953,-1.0861816406,0.8464355469
518,234,347,328,569,-0.0644531250,-1.0993652344,0.8774414062
526,244,355,344,589,-0.1063232422,-1.1191406250,0.8668212891
502,248,370,322,583,-0.1514892578,-1.1019287109,0.8693847656
551,261,312,303,585,-0.1553955078,-1.1048583984,0.9323730469
531,258,335,295,588,-0.1302490234,-1.0975341797,0.9167480469
548,249,335,336,558,-0.0662841797,-1.1044921875,0.7808837891
537,263,344,326,591,-0.0847167969,-1.0904541016,0.8200683594
500,262,338,318,569,-0.1041259766,-1.0914306641,0.8062744141
521,265,318,299,589,-0.0340576172,-1.0921630859,0.7626953125
494,260,344,344,586,-0.0744628906,-1.0615234375,0.8111572266
526,268,355,364,587,-0.0421142578,-1.1013183594,0.8289794922
518,257,350,322,580,-0.0518798828,-1.0822753906,0.7646484375
530,262,346,333,581,-0.1390380859,-1.0906982422,0.7937011719
531,248,340,343,583,-0.1208496094,-1.0875244141,0.7995605469
543,255,337,293,595,-0.1136474609,-1.1014404297,0.8597412109
513,244,333,308,587,-0.1025390625,-1.0968017578,0.8494873047
549,260,339,312,582,-0.1285400391,-1.1108398438,0.8621826172
572,260,324,316,581,-0.0772705078,-1.1191406250,0.9205322266
528,267,337,322,570,-0.0842285156,-1.0853271484,0.9490966797
518,251,337,311,586,-0.0920410156,-1.1214599609,0.9088134766
524,257,339,314,583,-0.1453857422,-1.0986328125,0.9827880859
522,274,326,327,581,-0.1341552734,-1.1090087891,0.9471435547
515,269,328,314,592,-0.0570068359,-1.1165771484,0.9329833984
505,261,338,311,584,-0.1020507812,-1.1015625000,1.0148925781
514,266,335,326,589,-0.1115722656,-1.1104736328,0.9222412109
480,269,333,307,575,-0.0969238281,-1.1125488281,0.9733886719
529,262,348,334,586,-0.0466308594,-1.1159667969,0.9281005859
526,260,332,308,568,-0.1252441406,-1.1125488281,0.9984130859
