523,269,363,349,574,-0.0250244141,-1.0191650391,0.8216552734
508,250,378,314,594,0.0146484375,-1.0449218750,0.9207763672
521,257,369,352,579,0.0301513672,-1.0262451172,0.9227294922
553,267,369,322,592,0.0098876953,-1.0450439453,0.9818115234
547,273,350,337,590,0.0673828125,-1.0384521484,0.9766845703
536,279,374,335,582,0.0795898438,-1.0534667969,0.9947509766
531,282,374,344,591,0.0800781250,-1.0180664062,1.0332031250
542,270,373,346,587,0.1065673828,-1.0256347656,1.0107421875
532,279,365,356,597,0.1307373047,-1.0090332031,0.9552001953
537,280,377,358,592,0.1363525391,-1.0173339844,1.0007324219
550,286,380,366,599,0.1147460938,-1.0354003906,0.9896240234
521,269,356,315,587,0.0405273438,-1.0397949219,1.0996093750
521,271,357,321,589,0.1234130859,-1.0378417969,1.0587158203
510,262,371,326,598,0.1280517578,-1.0183105469,1.0218505859
524,267,367,338,578,0.1064453125,-1.0371093750,1.0386962891
526,255,366,338,575,0.0859375000,-1.0435791016,1.0747070312
535,278,370,347,582,0.1118164062,-1.0355224609,1.0783691406
516,259,361,330,600,0.1003417969,-1.0041503906,1.1014404297
548,273,380,349,593,0.1381835938,-1.0374755859,1.0999755859
537,261,386,353,597,0.1308593750,-1.0251464844,1.0416259766
534,266,389,365,587,0.1142578125,-1.0148925781,1.1619873047
517,273,374,338,594,0.1145019531,-1.0098876953,1.1683349609
542,256,362,334,573,0.1319580078,-1.0251464844,1.1536865234
535,272,359,333,600,0.1256103516,-1.0251464844,1.1076660156
538,276,362,321,595,0.1596679688,-1.0078125000,1.0869140625
529,269,371,335,581,0.1109619141,-1.0222167969,1.0828857422
533,253,358,334,592,0.0817871094,-1.0286865234,1.0946044922
532,265,365,315,583,0.1072998047,-1.0185546875,1.1156005859
525,274,348,323,582,0.1635742188,-1.0181884766,1.0769042969
545,270,368,311,594,0.1347656250,-1.0146484375,1.0827636719
531,257,370,324,588,0.1441650391,-1.0162353516,1.1418457031
534,257,379,338,582,0.1051025391,-1.0322265625,1.1496582031
500,280,402,332,587,0.0644531250,-1.0047607422,1.1508789062
512,260,375,358,578,0.1520996094,-1.0264892578,1.0895996094
535,275,371,330,596,0.1604003906,-1.0020751953,1.1546630859
519,265,376,356,592,0.1695556641,-1.0189208984,1.1586914062
519,274,375,352,590,0.1806640625,-1.0150146484,1.0765380859
529,269,403,339,586,0.1834716797,-1.0101318359,1.0906982422
537,278,388,350,576,0.2205810547,-0.9798583984,1.1137695312
532,276,375,355,598,0.1004638672,-1.0349121094,1.1440429688
514,274,372,339,589,0.1413574219,-1.0150146484,1.1480712891
517,273,389,346,587,0.0996093750,-1.0004882812,1.1018066406
504,270,357,317,591,0.1116943359,-1.0095214844,1.1267089844
505,276,361,329,589,0.0960693359,-1.0379638672,1.0955810547
532,278,398,346,594,0.0892333984,-1.0299072266,1.1657714844
545,267,371,322,598,0.0860595703,-1.0506591797,1.1027832031
537,265,372,334,596,0.0974121094,-1.0277099609,1.1174316406
538,263,385,350,574,0.1088867188,-1.0183105469,1.1307373047
551,280,383,360,592,0.1364746094,-1.0231933594,1.1668701172
528,269,398,363,584,0.0965576172,-1.0316162109,1.0450439453
