527,377,337,364,539,0.1113281250,-0.1055908203,0.1196289062
543,422,342,358,549,0.1812744141,-0.8106689453,0.3051757812
572,386,327,342,526,0.3677978516,-0.4721679688,0.3457031250
516,438,327,335,500,0.1131591797,-0.3333740234,0.2647705078
587,361,327,414,572,-0.1380615234,-0.4174804688,0.2753906250
486,426,328,319,496,-0.0816650391,-0.3604736328,0.2895507812
542,391,349,341,558,0.0604248047,-0.3864746094,0.3468017578
518,435,313,301,520,0.1807861328,-0.5074462891,0.4323730469
566,422,327,383,570,0.4404296875,-0.8807373047,0.4661865234
