446,327,454,473,584,-0.0571289062,-1.0180664062,0.6917724609
441,300,441,457,589,-0.0400390625,-1.0095214844,0.6562500000
430,320,446,445,587,-0.0228271484,-1.0173339844,0.6772460938
454,328,432,458,590,-0.0751953125,-0.9952392578,0.6894531250
436,298,412,422,592,-0.0513916016,-1.0034179688,0.6328125000
424,298,414,421,592,-0.0528564453,-0.9979248047,0.7010498047
444,306,429,427,573,-0.0566406250,-1.0096435547,0.7204589844
457,314,432,424,588,-0.0173339844,-1.0146484375,0.6845703125
458,302,429,418,588,-0.0789794922,-1.0267333984,0.7189941406
454,301,425,421,567,-0.0733642578,-1.0189208984,0.7349853516
456,295,419,401,582,-0.0402832031,-1.0355224609,0.7409667969
440,286,419,410,572,-0.0283203125,-1.0224609375,0.7285156250
468,320,431,416,586,0.0252685547,-1.0169677734,0.7100830078
464,311,416,422,588,0.0092773438,-1.0345458984,0.7492675781
459,299,407,412,589,-0.0214843750,-1.0301513672,0.7319335938
465,298,410,412,583,0.0117187500,-1.0512695312,0.7788085938
463,288,419,411,574,0.0115966797,-1.0446777344,0.7801513672
463,297,439,424,573,0.0288085938,-1.0440673828,0.7856445312
454,311,435,411,593,0.0048828125,-1.0485839844,0.7863769531
458,306,435,427,579,0.0157470703,-1.0451660156,0.7794189453
449,307,435,413,587,0.0422363281,-1.0499267578,0.7933349609
454,283,426,414,572,0.0509033203,-1.0439453125,0.7824707031
465,301,427,413,587,0.0310058594,-1.0513916016,0.7973632812
456,306,415,418,583,-0.0150146484,-1.0303955078,0.8021240234
456,310,420,422,591,0.0089111328,-1.0522460938,0.8298339844
462,299,428,419,582,0.0412597656,-1.0495605469,0.7875976562
458,287,425,414,574,0.0196533203,-1.0577392578,0.8302001953
463,316,423,420,586,0.0463867188,-1.0445556641,0.8016357422
463,291,428,423,571,0.0502929688,-1.0494384766,0.8238525391
461,310,436,435,588,0.0112304688,-1.0513916016,0.8096923828
450,303,422,423,587,-0.0087890625,-1.0563964844,0.8048095703
467,308,424,425,587,0.0244140625,-1.0720214844,0.8005371094
454,297,430,422,585,-0.0047607422,-1.0557861328,0.8172607422
452,302,424,424,572,0.0028076172,-1.0529785156,0.8081054688
460,309,428,424,588,0.0083007812,-1.0650634766,0.8570556641
445,289,422,406,590,0.0695800781,-1.0266113281,0.8061523438
468,307,419,432,592,0.0289306641,-1.0635986328,0.8354492188
464,298,426,419,590,0.0140380859,-1.0552978516,0.8162841797
471,313,427,440,590,0.0047607422,-1.0589599609,0.8551025391
465,291,423,418,573,0.0091552734,-1.0623779297,0.8675537109
460,311,438,433,579,0.0113525391,-1.0668945312,0.8715820312
465,312,436,417,587,0.0681152344,-1.0449218750,0.8522949219
465,310,420,437,591,0.0279541016,-1.0557861328,0.8413085938
459,301,422,428,588,0.0239257812,-1.0560302734,0.8594970703
453,298,417,416,588,0.0384521484,-1.0747070312,0.9450683594
469,286,419,415,578,0.0739746094,-1.0563964844,0.8741455078
470,316,434,428,592,-0.0074462891,-1.0516357422,0.8251953125
444,298,432,426,588,0.0184326172,-1.0559082031,0.8659667969
472,316,437,439,594,0.0625000000,-1.0562744141,0.8562011719
449,300,421,419,586,0.0534667969,-1.0576171875,0.8302001953
