641,298,431,414,600,0.4287109375,-1.0174560547,0.7672119141
640,299,412,362,597,0.3972167969,-1.0460205078,0.8922119141
636,285,402,369,578,0.3908691406,-1.0599365234,0.9725341797
648,296,405,380,595,0.4812011719,-0.9998779297,0.9483642578
647,301,402,377,575,0.3797607422,-1.0366210938,0.9781494141
643,260,360,350,577,0.4020996094,-1.0289306641,1.0589599609
644,297,411,383,590,0.3288574219,-1.0588378906,1.1156005859
634,315,413,390,590,0.4232177734,-1.0411376953,0.8737792969
649,288,414,368,586,0.4094238281,-1.0412597656,0.9738769531
647,321,437,396,597,0.4104003906,-1.0378417969,0.9840087891
647,304,407,366,574,0.3559570312,-1.0212402344,1.0329589844
650,322,437,407,585,0.4150390625,-1.0473632812,0.9809570312
648,295,398,385,587,0.3137207031,-1.0653076172,1.0225830078
648,310,429,409,593,0.3360595703,-1.0577392578,1.0048828125
640,306,430,386,587,0.4229736328,-1.0209960938,0.9361572266
645,280,395,364,584,0.4125976562,-1.0441894531,0.9471435547
648,306,417,363,578,0.4013671875,-1.0406494141,1.0209960938
634,293,396,374,587,0.4158935547,-1.0306396484,1.0101318359
645,299,402,388,588,0.3969726562,-1.0019531250,0.9395751953
648,278,386,354,596,0.3930664062,-1.0554199219,0.9554443359
650,299,390,386,583,0.4125976562,-1.0009765625,0.9760742188
641,301,416,386,584,0.4049072266,-1.0612792969,0.9267578125
642,272,400,364,595,0.4052734375,-1.0296630859,0.9559326172
635,306,404,374,587,0.2900390625,-1.0709228516,0.9997558594
646,279,403,368,600,0.3201904297,-1.0545654297,1.0682373047
645,306,416,381,595,0.4182128906,-1.0595703125,0.9581298828
638,305,410,389,592,0.4086914062,-1.0239257812,0.8366699219
646,283,411,369,586,0.3757324219,-1.0810546875,1.0198974609
647,270,380,350,600,0.3000488281,-1.0711669922,1.0168457031
631,312,424,398,582,0.4143066406,-1.0377197266,0.9172363281
645,288,406,356,597,0.2847900391,-1.0573730469,1.0592041016
633,279,374,333,579,0.3214111328,-1.0716552734,1.0476074219
645,293,375,357,572,0.3265380859,-1.0742187500,1.0673828125
630,283,374,375,573,0.3680419922,-1.0571289062,1.0239257812
636,295,400,382,592,0.3513183594,-1.0772705078,1.0253906250
639,290,398,384,599,0.3555908203,-1.0471191406,1.0776367188
637,285,362,359,593,0.3531494141,-1.0522460938,1.0756835938
644,278,381,352,594,0.3525390625,-1.0815429688,1.0129394531
642,294,415,375,588,0.4068603516,-1.0493164062,0.9632568359
639,289,395,391,596,0.3474121094,-1.0268554688,0.8226318359
645,289,405,387,596,0.4484863281,-1.0050048828,0.7873535156
637,275,382,352,594,0.4179687500,-1.0327148438,0.8601074219
634,267,389,344,590,0.3579101562,-1.0747070312,0.9163818359
638,282,404,353,596,0.4270019531,-1.0261230469,0.8852539062
642,277,359,354,584,0.4165039062,-1.0559082031,0.9482421875
645,277,384,364,590,0.4633789062,-1.0404052734,0.9350585938
621,277,361,360,572,0.3614501953,-1.0618896484,0.9858398438
645,298,398,391,593,0.4049072266,-1.0568847656,0.9438476562
644,268,382,350,595,0.4205322266,-1.0024414062,0.8803710938
634,291,392,391,583,0.2744140625,-1.0850830078,0.8690185547
