513,256,358,299,605,0.9104003906,-0.3648681641,1.0847167969
519,259,360,435,434,0.9456787109,-0.3416748047,0.9541015625
524,247,350,419,403,0.9809570312,-0.3251953125,0.9649658203
513,256,373,376,583,0.9494628906,-0.3199462891,0.9155273438
546,253,358,434,439,0.9505615234,-0.2769775391,0.8192138672
544,266,364,442,446,0.9582519531,-0.2779541016,0.9096679688
551,262,365,424,435,0.9489746094,-0.2941894531,0.8725585938
538,254,379,422,439,0.9250488281,-0.3374023438,0.9301757812
548,250,370,348,601,0.9570312500,-0.2285156250,0.8325195312
541,273,391,353,602,0.9814453125,-0.2259521484,0.8634033203
538,267,394,421,416,0.9521484375,-0.2059326172,0.8564453125
539,262,373,432,420,0.9664306641,-0.2075195312,0.8826904297
539,253,369,404,415,0.9061279297,-0.4333496094,0.9417724609
558,264,380,322,604,0.8939208984,-0.3662109375,0.7381591797
520,266,376,349,593,0.9045410156,-0.3486328125,0.7590332031
516,272,385,350,601,0.9458007812,-0.3537597656,0.8806152344
528,277,386,357,599,0.9438476562,-0.3696289062,0.8829345703
533,271,386,363,604,0.8747558594,-0.3850097656,0.8699951172
562,277,373,362,597,0.9545898438,-0.3293457031,0.9045410156
555,272,393,371,588,0.9228515625,-0.3610839844,0.9084472656
549,272,394,366,598,0.9215087891,-0.3843994141,0.9041748047
558,267,384,379,605,0.8768310547,-0.3913574219,0.8524169922
546,271,413,376,602,0.9084472656,-0.3914794922,0.8328857422
551,252,381,341,591,0.9187011719,-0.3905029297,0.9401855469
506,257,390,332,599,0.9368896484,-0.3367919922,0.8837890625
547,268,398,349,603,0.8811035156,-0.3686523438,0.7562255859
510,256,387,354,600,0.8914794922,-0.4329833984,0.8302001953
535,280,390,367,598,0.9265136719,-0.3913574219,0.8303222656
522,278,398,385,598,0.8952636719,-0.4191894531,0.8560791016
508,289,395,372,602,0.8543701172,-0.4132080078,0.8953857422
517,272,395,336,602,0.8782958984,-0.4196777344,0.7965087891
540,275,381,344,581,0.9254150391,-0.3923339844,0.9570312500
525,287,407,328,596,0.9104003906,-0.3912353516,0.9304199219
516,281,398,378,598,0.9519042969,-0.2973632812,0.8698730469
519,265,391,373,583,0.9456787109,-0.3336181641,0.9782714844
546,284,412,367,589,0.9425048828,-0.3459472656,0.8193359375
529,276,359,348,598,0.9321289062,-0.3394775391,0.9127197266
517,257,382,338,600,0.9282226562,-0.3203125000,0.8933105469
516,279,370,350,594,0.9238281250,-0.2972412109,0.8366699219
524,269,361,328,594,0.9205322266,-0.3864746094,0.8856201172
536,256,372,342,585,0.9121093750,-0.3516845703,0.8513183594
508,252,382,324,599,0.9249267578,-0.3574218750,0.8643798828
522,262,371,342,577,0.9221191406,-0.3750000000,0.8737792969
534,263,371,338,601,0.8975830078,-0.3619384766,0.8316650391
552,269,383,374,601,0.9295654297,-0.3422851562,0.8621826172
558,277,375,349,596,0.9121093750,-0.3800048828,0.9012451172
551,281,366,356,601,0.9624023438,-0.3278808594,0.9367675781
548,266,376,355,596,0.9223632812,-0.3371582031,0.8939208984
514,286,387,356,582,0.9992675781,-0.2973632812,0.9958496094
575,292,389,376,601,0.9362792969,-0.3737792969,0.8801269531
