620,297,391,326,523,0.1474609375,-0.9129638672,0.6166992188
592,278,364,342,550,0.3581542969,-0.8702392578,0.4693603516
620,286,409,332,521,0.2700195312,-0.9489746094,0.5412597656
568,281,373,330,540,0.2097167969,-0.8719482422,0.4625244141
593,291,387,336,522,0.1704101562,-0.9376220703,0.4815673828
