527,494,553,298,538,-0.2108154297,-1.0517578125,0.8686523438
528,479,557,303,552,-0.1704101562,-1.0700683594,0.9090576172
543,492,565,297,542,-0.1549072266,-1.0914306641,0.8955078125
560,483,564,304,538,-0.1448974609,-1.0842285156,0.8304443359
552,487,555,311,555,-0.1381835938,-1.0789794922,0.9503173828
559,491,562,297,521,-0.1369628906,-1.0867919922,0.8760986328
549,474,549,310,555,-0.0753173828,-1.0749511719,0.8822021484
536,485,561,305,549,-0.0802001953,-1.0827636719,0.8712158203
537,476,562,317,529,-0.0549316406,-1.0686035156,0.9196777344
543,493,562,315,554,-0.1278076172,-1.0723876953,0.9139404297
545,477,561,306,558,-0.0407714844,-1.0793457031,0.8836669922
548,494,557,290,508,-0.0723876953,-1.0112304688,0.7824707031
535,503,554,280,514,-0.0262451172,-1.0195312500,0.6958007812
533,500,547,305,514,-0.0373535156,-1.0388183594,0.7249755859
536,480,561,318,531,-0.0452880859,-1.0548095703,0.9030761719
546,489,559,313,533,-0.0686035156,-1.0743408203,0.8687744141
525,505,557,296,544,0.0458984375,-1.0045166016,0.7158203125
527,469,563,330,548,0.0136718750,-1.0832519531,0.8598632812
575,467,560,333,554,0.0141601562,-1.0701904297,0.8383789062
516,490,538,313,529,-0.0028076172,-1.0758056641,0.8470458984
544,499,557,306,534,-0.0233154297,-1.0769042969,0.8450927734
505,493,558,304,551,-0.0057373047,-1.0749511719,0.8455810547
538,480,560,310,554,0.0125732422,-1.0734863281,0.9033203125
512,467,557,326,542,0.0356445312,-1.0491943359,0.8361816406
520,478,554,312,532,0.0285644531,-1.0924072266,0.8785400391
531,467,559,320,547,0.0183105469,-1.0754394531,0.9207763672
520,469,554,331,529,0.0709228516,-1.0731201172,0.8735351562
536,464,553,332,545,0.0220947266,-1.0755615234,0.8343505859
534,477,566,326,541,0.0015869141,-1.0765380859,0.8579101562
535,474,564,326,544,0.0034179688,-1.0704345703,0.8713378906
514,472,555,322,516,0.0109863281,-1.0833740234,0.9121093750
525,478,551,320,565,-0.0361328125,-1.0914306641,0.9395751953
532,477,553,323,529,0.0283203125,-1.0821533203,0.9880371094
557,485,553,327,530,0.0493164062,-1.0830078125,0.9853515625
529,464,549,323,531,0.0683593750,-1.0650634766,1.0102539062
520,470,550,340,541,0.0504150391,-1.0729980469,0.9995117188
546,478,556,333,517,0.0329589844,-1.0745849609,0.9930419922
540,450,553,327,526,0.0622558594,-1.0654296875,0.9169921875
539,477,553,320,554,0.0604248047,-1.0703125000,0.9622802734
524,487,546,322,539,0.0371093750,-1.0723876953,0.9829101562
534,494,560,329,563,-0.0258789062,-1.0928955078,1.0051269531
536,477,556,322,551,0.0140380859,-1.0816650391,1.0295410156
532,477,560,319,546,-0.0156250000,-1.0931396484,1.0501708984
516,469,546,325,535,0.0181884766,-1.0892333984,1.0035400391
546,476,556,337,527,0.0668945312,-1.0754394531,1.0565185547
540,450,552,340,521,0.0496826172,-1.0830078125,1.0583496094
546,483,551,339,545,0.0456542969,-1.0716552734,1.0136718750
532,470,559,327,536,0.1018066406,-1.0726318359,1.0568847656
539,465,549,352,542,0.1033935547,-1.0700683594,1.0374755859
548,459,545,341,545,0.1170654297,-1.0754394531,1.0111083984
