604,498,565,362,571,-0.0792236328,-0.0838623047,0.0772705078
564,517,556,349,562,-0.0583496094,-0.8048095703,0.2659912109
578,505,563,316,572,0.3515625000,-0.5655517578,0.4954833984
595,501,559,339,559,0.0585937500,-0.2862548828,0.2178955078
590,516,557,363,561,0.0539550781,-0.3852539062,0.2464599609
608,509,569,337,566,-0.0216064453,-0.2955322266,0.1822509766
565,507,551,281,540,-0.0073242188,-0.4367675781,0.3717041016
566,506,535,334,496,0.1557617188,-0.4534912109,0.3424072266
596,518,558,309,558,0.3489990234,-0.8713378906,0.3684082031
