627,489,409,320,525,1.0767822266,0.2294921875,0.5998535156
635,476,349,309,489,1.0881347656,0.3065185547,0.6228027344
636,484,374,315,538,1.0686035156,0.2828369141,0.5948486328
628,477,377,325,555,1.0836181641,0.2738037109,0.6483154297
636,486,381,310,560,1.0793457031,0.2918701172,0.6068115234
636,492,385,317,555,1.0805664062,0.2429199219,0.6136474609
636,486,376,337,559,1.0893554688,0.2951660156,0.5776367188
636,501,376,333,543,1.0770263672,0.2565917969,0.6091308594
630,499,378,331,566,1.0549316406,0.2427978516,0.5932617188
637,505,386,347,566,1.0501708984,0.1986083984,0.5325927734
