480,292,458,251,478,0.8569335938,-0.3841552734,0.6397705078
449,284,442,244,480,0.8802490234,-0.3880615234,0.7136230469
454,271,437,242,484,0.8912353516,-0.3338623047,0.7067871094
453,263,428,246,495,0.8570556641,-0.3956298828,0.5717773438
468,277,431,236,501,0.8558349609,-0.4208984375,0.6480712891
438,266,439,226,504,0.8615722656,-0.3632812500,0.6491699219
453,283,417,240,520,0.7882080078,-0.4057617188,0.6638183594
458,253,425,253,524,0.8127441406,-0.4197998047,0.5798339844
437,273,418,241,507,0.8874511719,-0.3304443359,0.6375732422
433,280,428,238,492,0.8585205078,-0.3446044922,0.6241455078
462,272,424,239,515,0.8811035156,-0.3455810547,0.5899658203
459,261,412,239,507,0.8405761719,-0.3310546875,0.5811767578
471,256,407,248,494,0.8129882812,-0.4775390625,0.4841308594
463,251,416,242,494,0.8510742188,-0.3681640625,0.5925292969
450,263,419,256,496,0.8155517578,-0.3909912109,0.5689697266
446,265,414,240,496,0.7969970703,-0.3817138672,0.5231933594
431,262,412,242,499,0.8594970703,-0.3309326172,0.5994873047
455,283,422,259,503,0.8671875000,-0.3457031250,0.6187744141
456,284,427,251,502,0.8358154297,-0.3658447266,0.5939941406
452,274,421,255,503,0.8381347656,-0.3420410156,0.5410156250
465,271,412,254,494,0.8259277344,-0.3967285156,0.5507812500
442,263,437,237,498,0.8682861328,-0.4438476562,0.6450195312
445,272,420,244,483,0.8350830078,-0.3808593750,0.6030273438
439,271,410,249,489,0.8837890625,-0.3625488281,0.6597900391
435,265,413,249,498,0.8485107422,-0.4074707031,0.6601562500
452,272,421,235,496,0.8823242188,-0.3498535156,0.6649169922
457,265,425,241,505,0.8913574219,-0.3485107422,0.6176757812
480,259,433,264,495,0.8934326172,-0.3192138672,0.6903076172
475,264,412,248,507,0.8649902344,-0.3521728516,0.6568603516
462,274,420,254,500,0.8857421875,-0.3601074219,0.6574707031
453,271,412,246,499,0.8776855469,-0.3985595703,0.6420898438
469,261,431,253,490,0.8551025391,-0.4305419922,0.6667480469
460,278,439,250,501,0.8520507812,-0.4324951172,0.5782470703
464,267,420,249,498,0.8464355469,-0.4281005859,0.6562500000
469,270,427,241,496,0.8190917969,-0.4174804688,0.6473388672
460,252,415,243,492,0.8361816406,-0.4641113281,0.6329345703
474,256,418,244,488,0.8293457031,-0.4418945312,0.6060791016
455,251,402,246,485,0.8383789062,-0.3989257812,0.6313476562
461,241,400,247,477,0.8443603516,-0.3746337891,0.5773925781
483,276,430,240,498,0.8505859375,-0.3309326172,0.5925292969
488,263,396,245,499,0.8388671875,-0.3486328125,0.5336914062
464,260,412,246,502,0.8828125000,-0.3551025391,0.6264648438
456,270,414,246,494,0.8646240234,-0.3735351562,0.6179199219
473,249,411,259,490,0.8144531250,-0.4005126953,0.5666503906
474,269,411,244,507,0.8571777344,-0.3775634766,0.5855712891
487,286,419,243,500,0.7949218750,-0.4462890625,0.5634765625
486,264,418,258,484,0.7655029297,-0.4147949219,0.5288085938
480,267,411,251,494,0.8381347656,-0.4127197266,0.6104736328
465,260,406,250,477,0.7947998047,-0.4335937500,0.5432128906
467,271,399,248,494,0.8415527344,-0.4283447266,0.5650634766
