600,273,369,281,411,0.3972167969,-0.6788330078,0.8192138672
592,328,380,329,448,0.3914794922,-0.6997070312,0.7941894531
568,316,374,298,446,0.4949951172,-0.6656494141,0.8514404297
564,308,401,304,444,0.4239501953,-0.6761474609,0.8460693359
500,350,449,304,419,0.4731445312,-0.6307373047,0.6556396484
543,337,435,313,488,0.4241943359,-0.6412353516,0.5806884766
540,348,451,311,482,0.4129638672,-0.6175537109,0.5987548828
512,368,466,306,485,0.4073486328,-0.6411132812,0.6290283203
522,346,485,328,504,0.3513183594,-0.6639404297,0.6583251953
551,377,499,323,512,0.3282470703,-0.6250000000,0.6207275391
557,366,501,304,497,0.3355712891,-0.6480712891,0.6036376953
528,377,490,313,507,0.3598632812,-0.6280517578,0.6077880859
541,391,471,311,521,0.3139648438,-0.5963134766,0.5258789062
533,386,490,309,483,0.2719726562,-0.6279296875,0.5318603516
536,361,461,295,470,0.2849121094,-0.6286621094,0.5784912109
523,358,464,318,494,0.3083496094,-0.6417236328,0.5997314453
502,363,457,316,484,0.2875976562,-0.6301269531,0.5601806641
527,336,450,334,488,0.3260498047,-0.6214599609,0.5659179688
516,368,490,323,495,0.3021240234,-0.6237792969,0.5749511719
515,349,440,316,482,0.3027343750,-0.6323242188,0.5920410156
551,359,444,324,477,0.3316650391,-0.6247558594,0.6118164062
530,369,451,357,502,0.3031005859,-0.6556396484,0.6064453125
519,351,435,308,491,0.3874511719,-0.6387939453,0.6218261719
519,340,441,337,457,0.3635253906,-0.6331787109,0.6463623047
499,364,438,307,472,0.3544921875,-0.6417236328,0.6259765625
485,392,482,336,485,0.3392333984,-0.6402587891,0.5976562500
507,353,497,336,494,0.3480224609,-0.6621093750,0.6413574219
514,382,498,325,484,0.2979736328,-0.6593017578,0.5930175781
525,359,484,311,446,0.3648681641,-0.6163330078,0.5793457031
511,400,492,343,504,0.2962646484,-0.6121826172,0.5494384766
518,378,502,313,485,0.3164062500,-0.6140136719,0.5416259766
530,355,470,327,461,0.3363037109,-0.6135253906,0.5720214844
537,367,459,320,476,0.3422851562,-0.6024169922,0.5217285156
532,398,490,317,467,0.3613281250,-0.6362304688,0.6308593750
497,397,471,335,466,0.3740234375,-0.6308593750,0.6011962891
471,373,488,332,477,0.3432617188,-0.6217041016,0.5748291016
463,355,474,339,470,0.3404541016,-0.6346435547,0.6232910156
534,380,465,303,460,0.3594970703,-0.6127929688,0.5756835938
517,362,448,318,470,0.3674316406,-0.6182861328,0.5721435547
542,384,489,319,482,0.3402099609,-0.6063232422,0.5485839844
494,376,468,332,492,0.3083496094,-0.6551513672,0.6296386719
525,388,488,325,497,0.3306884766,-0.6440429688,0.6417236328
504,354,483,343,506,0.3381347656,-0.6394042969,0.6248779297
507,347,478,326,515,0.3999023438,-0.6424560547,0.6173095703
499,368,474,326,497,0.3590087891,-0.6263427734,0.6247558594
506,370,511,340,485,0.3507080078,-0.6367187500,0.6318359375
508,388,513,317,498,0.3289794922,-0.6513671875,0.6593017578
451,359,493,334,492,0.3526611328,-0.6489257812,0.6420898438
504,350,499,331,504,0.3444824219,-0.6564941406,0.6512451172
517,342,493,321,478,0.3737792969,-0.6448974609,0.6270751953
