553,355,419,325,487,0.3048095703,-0.7502441406,1.0074462891
561,381,472,351,513,0.3135986328,-0.7469482422,1.0129394531
551,390,486,344,520,0.3218994141,-0.7271728516,1.0579833984
558,385,491,333,494,0.3796386719,-0.7082519531,1.0162353516
535,390,506,336,512,0.3193359375,-0.7354736328,1.0812988281
548,369,508,351,513,0.3754882812,-0.7003173828,0.9855957031
525,406,506,349,523,0.2747802734,-0.7576904297,0.9338378906
528,371,502,340,509,0.3250732422,-0.7468261719,0.9986572266
544,407,514,365,531,0.3305664062,-0.7288818359,1.0604248047
524,384,480,352,507,0.3317871094,-0.7312011719,1.0280761719
549,396,506,361,513,0.3280029297,-0.7257080078,1.0483398438
553,383,501,354,509,0.3363037109,-0.7237548828,1.0222167969
542,388,501,356,507,0.3159179688,-0.7474365234,1.0699462891
540,388,493,340,526,0.3323974609,-0.7365722656,1.0803222656
534,385,494,354,504,0.2880859375,-0.7593994141,1.0233154297
544,405,524,371,529,0.2744140625,-0.7694091797,1.0722656250
540,400,495,370,543,0.3162841797,-0.7368164062,1.0729980469
535,377,474,373,530,0.2138671875,-0.7539062500,1.1151123047
556,412,528,367,525,0.2058105469,-0.7874755859,1.1239013672
531,406,502,370,504,0.2709960938,-0.7708740234,1.0711669922
551,394,513,392,542,0.3232421875,-0.7301025391,1.0399169922
504,374,498,366,535,0.3546142578,-0.7263183594,1.0203857422
522,393,508,382,529,0.2305908203,-0.7745361328,1.0898437500
554,365,471,382,532,0.3168945312,-0.7172851562,1.0319824219
510,370,485,373,527,0.2911376953,-0.7360839844,1.0827636719
561,374,484,372,538,0.2976074219,-0.7667236328,1.0501708984
524,388,492,372,537,0.2561035156,-0.7600097656,1.0233154297
560,383,469,392,535,0.2885742188,-0.7186279297,1.0529785156
564,393,492,372,532,0.2600097656,-0.7746582031,1.0549316406
552,372,494,384,551,0.3134765625,-0.7561035156,1.0482177734
550,389,489,377,548,0.2906494141,-0.7523193359,0.9886474609
549,390,505,374,542,0.2359619141,-0.7730712891,1.0091552734
541,377,473,362,531,0.3062744141,-0.7535400391,1.0419921875
554,380,477,373,539,0.3052978516,-0.7434082031,1.0037841797
564,383,482,380,544,0.2641601562,-0.7792968750,1.0361328125
551,394,477,384,529,0.2996826172,-0.7608642578,1.0445556641
544,414,508,365,514,0.2799072266,-0.7633056641,1.0062255859
564,382,487,371,525,0.3302001953,-0.7480468750,0.9544677734
562,391,468,363,525,0.2734375000,-0.7537841797,1.0097656250
568,390,481,352,534,0.3918457031,-0.7066650391,0.9727783203
555,377,493,359,507,0.3437500000,-0.7078857422,0.9533691406
566,375,475,367,524,0.3193359375,-0.7453613281,0.9124755859
541,395,496,371,519,0.2585449219,-0.7673339844,1.0839843750
583,391,489,384,544,0.3254394531,-0.7436523438,1.0419921875
547,409,509,382,531,0.2305908203,-0.7746582031,1.0701904297
536,412,500,386,528,0.2286376953,-0.7755126953,1.0915527344
553,395,502,377,538,0.2801513672,-0.7403564453,1.0426025391
540,398,509,366,532,0.3681640625,-0.7286376953,1.0230712891
544,386,483,368,534,0.3254394531,-0.7230224609,1.0744628906
539,382,477,369,516,0.3204345703,-0.7525634766,1.0979003906
